"Land_system_names","Land_use","lon","lat","Landform_sha","F.eve","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"forest/shrubs and grassland mosaics",72,4502284,2682465,0.437640855146441,-0.968332639266418,-1.30782872161146,-1.38977775522671,-1.17912060150134,0.535250351603509,1.04642146785646,-0.0738327249511017,1.06341230070057,0.991444398140729,-0.047977599284172,1.21556200860794,-0.461456678771195,0.716692947584722,0.47752097876908,0.267834797829379,-1.24668294047533,-1.2235121838679,0.44432442393697,-0.292590996837011,-1.22648154539931,1.12823195057301,0.282901998361977,0.763753292698694,1.41296710680239,0.705904170668509,0.620646092479473,-0.392265046132336,0.53967176218934,0.846768481436836,-0.0452165985813892,-0.41238519228267,-0.70032100560032,-0.230533369376855,1.1049009679252,-0.56100259246518,-0.659528794179847,0.550701259015925,-0.935669885704374,-0.459868967853902,-0.114440436675532,"low","none","0","1"
"forest/shrubs and grassland mosaics",72,4507284,2682465,0.542053300407639,0.151291378032211,-1.8544615438452,-1.98232669824292,-1.65448623975204,0.695354562997322,1.17610101728323,0.114365580611836,0.984505155188376,1.13074582473752,0.12896453806783,1.32027279054932,-0.283610491215651,0.684900119043527,0.42836134148036,0.329439149930852,-1.79393236976718,-1.65596662163074,0.481919358996644,-0.880238796687182,-1.49372177008274,1.34547118809124,2.16142848674483,-1.82817097067294,1.12876567503031,0.414317596357095,0.669442739764184,0.877308011643048,-1.63217935477841,-0.731279342888806,-1.13091281805178,-1.3354333626772,-0.75361186410483,-0.0671283181700307,-1.21528015967577,-1.82922970772611,-3.24697588862726,-1.26511871570063,-1.30598554448189,-1.67770659408838,-0.918501863096673,"low","none","0","1"
"medium-intensity forest",42,4212284,2681465,0.325482201039316,-0.248132612983566,0.102951764509289,0.042834771132579,0.139114848046345,0.928315578981203,0.787833573058524,1.00415257401199,-0.205100947579342,0.904138459154437,0.921795953378648,1.14993545069879,0.437595849713442,0.160797660560698,0.463276428050517,-0.220246426674935,-0.0160716057149972,0.131403434811321,-0.215758820054958,1.12817197823053,-0.390402225212049,0.517829567418597,0.922824852491662,0.476529285766599,-0.318874746863523,0.950700653750616,0.095946889856979,-0.732349524418517,0.709926376176227,-1.43535615442717,-0.351643061250532,0.886174634510714,0.533541082012396,-0.0166373900289516,0.645010224453835,0.481516769818455,0.247608001791259,0.816000727597991,0.368269110421742,0.46706550210093,0.975256122502947,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,4501284,2681465,0.426933835480743,0.794343174544794,-1.75587121781519,-1.8746836400492,-1.57342730771728,0.713835697218578,1.27082396174923,0.0298621073493938,1.10088693118092,1.19924378786123,0.062205748820518,1.37176167659524,-0.349399384293898,0.682715043016491,0.420899431221784,0.319392871350224,-1.69249502670074,-1.58359228336192,0.486664857627555,-0.773486085266089,-1.44815220117305,1.08828824661317,1.88062211920378,-0.233669181094526,0.790229298668302,-0.73552053583762,0.354926566059184,-0.220590157950842,-0.322488249896933,1.06368971008432,-0.415515286782729,-1.14322173398195,-0.52779072405877,0.197017539319844,-1.13323209395705,0.143681915990251,0.91593168788945,-1.52036322285472,-0.281693542273828,-0.0479901347653016,0.0853119271675242,"low","none","0","1"
"forest/shrubs and grassland mosaics",72,4502284,2681465,0.784944961212501,0.275121417551775,-1.63169025440524,-1.73358966148888,-1.45581929537805,0.664587937268834,1.20461584860049,0.00433543910373852,1.08311359869328,1.13780616489297,0.0352574196546666,1.32557994178611,-0.37639511901014,0.685823702178216,0.425231130085221,0.301611608086501,-1.56797218934908,-1.47573540741955,0.463885193164514,-0.633559135686145,-1.38203553410017,1.25471096611488,1.38729989441375,-0.218777739809305,1.37056815886603,-0.598964486443913,0.443594393071316,0.13565463977781,0.530913983621467,0.575765441434461,-0.721938824186761,-0.384353950161085,-0.00614199112417221,0.0633882913918467,-0.303578229056668,-0.930798732850848,-1.21099586826839,-0.414276144014224,-0.916627100956931,-0.694907316640606,1.08103310562435,"low","none","0","1"
"forest/shrubs and grassland mosaics",72,4503284,2681465,0.152906308033204,1.02219160997991,-1.06591291063569,-1.13108889463425,-0.976857245534454,0.450049421283904,0.949583381703241,-0.137829808181524,1.05932980506437,0.89684981915997,-0.115217722431892,1.14445668991539,-0.532129964962656,0.687244471683016,0.47636049505858,0.247167796278408,-1.0049173260514,-1.02455122594953,0.415818294462553,-0.0360418264020687,-1.11277348502556,1.87640952539033,1.23081663064688,0.0246376478987342,1.82265771797577,1.21793087153217,0.229678295231937,-0.332207116962939,1.32457030758145,0.737205521526036,0.174079006684849,-0.537314345223328,-1.93134042149384,-1.46993425482919,0.556383715711763,0.131248222833759,0.167290456993264,-0.362160452497666,0.0352756237181685,0.294873962145092,1.21294038744413,"low","none","0","1"
"medium-intensity forest",42,4250284,2680465,0.487881179145179,0.110525810134946,-0.394860567585901,-0.453588261855463,-0.361981659229413,1.60517222550921,1.53954510013244,2.05316545583218,-0.332653547353085,1.58070985888175,2.03123146840669,1.65850397031405,1.16924127801173,0.550831242689646,0.545910604796748,0.0367121662473379,-0.397081209960683,-0.415267019467167,0.180002329111497,0.635855003289284,-0.76710380128233,0.402533832190966,0.871894701567341,-0.717100278869317,-0.688383107692881,0.880997174411708,-0.730166723156705,-1.16478837180979,0.350168193583927,0.704802887730588,-0.593854206000396,0.581472586569957,0.327586708559598,-0.12567078320603,0.759299452018794,0.799296243445657,0.306329720954563,0.765981426669588,-0.5898789545044,0.617855406733895,0.212193100010517,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,4256284,2680465,0.491726993266396,0.00715054322772589,-0.415858909678816,-0.47837069095939,-0.395411902849852,1.39104889475485,1.32050517120168,1.71287249974695,-0.326277734353267,1.36487520361543,1.70495701577139,1.49626431437426,0.961139028843359,0.566733463920067,0.519303034282218,0.0656501272921138,-0.427317533884618,-0.46401207258234,0.219477033621184,0.611277556802358,-0.785897557282919,0.521165057177829,0.0063976809271524,-0.861025051570214,-0.897598295091305,0.238568325476421,0.231584286793019,0.139834704754918,0.43461793996336,-1.04958116521718,-1.70514597948919,-0.198856061024328,-0.0672513970446335,0.107222620889454,0.48313003623408,0.887044102476081,0.85867934890806,0.158993019188051,-0.389388779673682,0.550881525751922,-0.10242861257574,"low","none","0","1"
"shrub",80,4501284,2680465,0.461611459914642,0.757189302886391,-2.0673027273077,-2.20840002552685,-1.83965244642557,0.818601002245655,1.39729994307356,0.0924464250792355,1.11448369036971,1.31648413775714,0.131315834023725,1.45988947982453,-0.281320823297303,0.680510610456689,0.378239276367713,0.351369929139238,-2.00419122989314,-1.82599319772676,0.502189183979077,-1.1044422062941,-1.59781818491262,0.888074745501828,3.23122367684418,-0.259922866236609,-0.555658168053827,-0.968388201986082,0.28925363479916,0.586255286649523,0.319288954466309,0.562321884838084,-0.61413698274633,-1.07710711921413,-0.906073538715906,-0.606676426086034,-0.807460981566522,-0.963110840874809,-0.865446200232316,-1.25571801546144,1.04462517517935,-0.785815884419795,0.855045516961945,"low","none","0","1"
"low-intensity grassland",51,4505284,2680465,-0.285546907418052,1.22166697398121,-1.39706546297911,-1.47935410971166,-1.25978509624299,0.587513268095715,1.0893525352217,-0.0301611436712554,1.04058257547123,1.03510446339623,-0.00692838357997771,1.24838062134008,-0.419182759564585,0.665732174214105,0.435802363032141,0.278734165318197,-1.33604349786579,-1.2777127012816,0.425756423554454,-0.381426439465145,-1.27182937024012,1.79870568046639,0.648961698198454,-0.259573993153956,2.3586623091533,0.150885882918933,2.00364726875063,2.0160490093777,1.17004490487573,0.926202227318207,-1.76067114912101,0.0317841073559382,-1.22078844030488,-0.0766617580860631,0.880928899222905,0.285662524499149,0.140572630227439,0.0838535320893258,-0.715233026112386,0.53547590942948,1.46179669805932,"low","low","0","2"
"medium-intensity forest",42,4254284,2679465,0.0920110527072507,-0.227010185256643,-0.632894810952253,-0.739012101333714,-0.553389513654598,1.77604824641289,1.72190562218162,2.27299223262176,-0.323800729081175,1.75479891561134,2.26703932494517,1.78936408928726,1.31244292795477,0.566733463920067,0.615544269362055,-0.010680275694395,-0.668476493498257,-0.596166215857339,0.148125234185265,0.352791986687809,-0.874709134749416,0.491787674189366,1.52686920240332,0.181109250239,0.0455230898078615,0.507812281598299,0.426590898050675,0.611848949977098,0.450721841217902,-1.37136316139703,-1.39740251029172,1.36290050867269,0.536142255003419,0.483460229898517,1.2430066394376,1.74022454927523,0.169837828376175,1.41101891010826,-0.844612497004794,1.6438167154651,-0.059721834058057,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,4256284,2679465,0.636895198843052,-0.0509595236596914,-0.429486670618278,-0.486685017869204,-0.408543144541936,1.46921761946278,1.40588734061093,1.81890482446907,-0.320670215299179,1.44638232299167,1.81220673579113,1.55753198701899,1.03090748139484,0.566733463920067,0.52651505371511,0.0757795833409306,-0.431947960917456,-0.474151028548287,0.22954181223651,0.603032000087807,-0.793279655814648,0.606715624110143,0.159163931596861,-0.207661103785686,-1.33049629363512,0.519752402328421,-0.0538998693151734,0.135856963875178,0.408386829820858,-1.04696494909719,-0.593241606129828,-1.08723832186918,0.447468180073648,0.779659317050984,-1.66841308830438,0.191471883647655,0.337325053836219,-0.99141164649438,1.43776782187104,-0.280955196818051,-1.40666195855158,"low","none","0","1"
"low-intensity grassland",51,4503284,2679465,-1.05801771499486,-0.116147188948785,-1.4663972670492,-1.56239733116153,-1.32086488311792,0.665746047177987,1.20975652630232,-0.00957096611085802,1.08701901803852,1.13834169592033,0.0222595845554224,1.32598249238447,-0.389508929084915,0.624723976946382,0.4052290328509,0.285860914765116,-1.40789269577053,-1.33709871503256,0.434625067781741,-0.463782786485337,-1.30616709820073,1.46450014868099,2.33612146640654,-0.0862262774487979,1.19612649145182,-0.0601198999322638,1.19526608447736,0.670482582305268,-0.587445157723206,1.20669282802914,-1.72471936342947,-0.716447099759084,0.53403514207256,0.595139920160155,-0.685744136735168,-1.27173112776611,-1.0391061596592,-0.684465354112649,0.698389319102076,-1.25311343237977,-0.515764930589632,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,4504284,2679465,0.0422250686179754,0.577928446493626,-1.01066116860982,-1.0651888268967,-0.926633041311095,0.510958013208914,1.02106182996883,-0.10936624442662,1.06617827977044,0.96234283935764,-0.0852088999672555,1.19368680567329,-0.500364540237806,0.624723976946382,0.443238742649077,0.240699708407765,-0.95233179840495,-0.971508856007589,0.394915221862921,0.0293131628732898,-1.08453852956982,1.45547384975021,1.0957240804993,0.242376621084729,-0.45261107399635,0.896034053904189,0.309766652007858,-0.365569140047856,0.636133033579052,1.19029013543083,0.585178643168714,0.346732184436755,-0.939013589528922,-0.442978963136953,1.01934046243065,-0.646530741374917,-1.6124899880606,0.269317295628975,-0.618302629032739,-0.406605996371167,1.07033174966192,"low","none","0","1"
"forest/shrubs and grassland mosaics",72,4539284,2679465,0.348851422263074,0.716905173371068,-1.23888456953447,-1.288728550131,-1.14728919561927,0.626093520641176,0.865990265272616,0.446320779522463,0.374597654677987,0.848206819498999,0.432598749428602,1.10789248052493,-0.00191772894306093,0.624723976946382,0.317600134214638,0.344727168585389,-1.16253374033337,-1.19857785247476,0.50109155477593,-0.192377598853652,-1.20858662120744,1.21412587737775,2.39014497915952,1.16169499177932,2.16272587887933,0.285635057342867,1.76624390170248,0.676903803184777,0.0698400567505382,1.17968092522488,-0.124951929952378,-1.31704685771279,-0.696775754175792,-0.184817332380208,-1.19338867799452,-1.09937090894951,-0.219985596600539,-1.33512604029518,-0.459677543443939,-1.02311977748749,0.592082184951511,"low","none","0","1"
"forest/shrubs and cropland mosaics",71,4210284,2678465,0.342476956073051,0.575050262506499,0.379135875776346,0.38714994083454,0.316415567112714,0.652943880806886,0.531711000895155,0.704789984028442,-0.141721386801606,0.65044522720688,0.614172246994467,0.959238073511423,0.172250592852158,0.160797660560698,0.314700472249994,-0.0686144220116844,0.310335824710205,0.295858641369583,-0.0974935858563316,1.46963921788243,-0.274121411539812,-0.270081480672305,0.390588115756532,1.00976839596634,0.732137065143086,0.329182671972081,2.41907651520638,2.20515497256086,-0.408240169003296,0.472652132484155,0.778709376188281,0.997055076422971,-0.170085396106782,-0.604573512897745,0.846468251011923,0.451343014499771,0.777101233292469,0.33994169182896,0.49884051164329,0.56905505723355,1.52267084328651,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,4249284,2678465,0.17497456692705,-0.578803115373824,0.000857615580743967,0.0296194059754691,-0.0826750904273682,1.165467251324,1.09405668543671,1.47805251002916,-0.323909468536412,1.14444523568773,1.43561124808439,1.3305704311965,0.779464003948721,0.582329851932842,0.439163123857776,0.184892825839604,0.064271772313233,-0.168344820441791,0.325363298270849,1.11506592116922,-0.61008372200842,0.542663418601261,-0.353423503143343,0.495785350995643,-0.350226014381639,0.234278481034114,1.43091509203605,0.391766459947102,-0.418956475247694,0.859416450777852,-0.49129329961525,1.44611361215912,0.43284884479111,-0.385971513833728,1.34490164335845,0.781185668213249,0.226881357993255,1.68890636396304,-0.226787470707935,1.07480644628259,1.42974694052337,"low","none","0","1"
"medium-intensity forest",42,4256284,2678465,0.423696881698975,0.408160101593848,-0.570684989875015,-0.655509697913227,-0.522343007975156,1.58945940693048,1.53444712577843,1.98879338907312,-0.317072252975317,1.56998940421004,1.9825485024179,1.65044556618377,1.13895512464173,0.589950795403494,0.577225097241086,0.0381298222209081,-0.58786371617197,-0.575525279968614,0.207397665095398,0.43560371765213,-0.857255464383292,1.08325076681485,1.13721724504338,-0.439147804033116,-1.14085823061474,0.477750381567547,-0.245800580759391,0.768832988675026,0.4440567183545,-1.07062011553202,-0.615987024178678,-0.0612097029727677,-0.506072536792232,-0.283147055016074,0.497442283481416,1.51883858511703,1.38273993677556,-0.199309333035199,-0.562965682848878,1.42925856478295,0.478048181136021,"low","medium","1","3"
"low-intensity forest",41,4492284,2678465,0.22766802736513,0.883769445616004,-0.925842796033981,-0.975241885550745,-0.852284977620352,0.283361102577294,0.810858651306832,-0.348630565552002,1.1453879960741,0.752487622789282,-0.289053871787525,1.03594180364287,-0.723852447386982,0.68701440546503,0.473848434653231,0.236469094431611,-0.848457505748314,-0.913852597869804,0.424539861823919,0.118516127131644,-1.04274166491084,1.47953660860002,0.228034525850653,0.767627464210191,0.167252083760057,0.267701213142148,0.0638148194776355,-0.274343971965457,0.0885883635949172,0.785572613136281,0.713117168642422,0.19705414226566,-1.41389412126785,-0.187139116633059,0.964019831223426,-0.862843656121656,-0.800588777334262,-0.0554765532874548,0.163121274638906,-0.659979610386342,0.835992928471472,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,4493284,2678465,0.363385564062483,1.13101939365619,-1.21084869599095,-1.2899178854563,-1.10061565702268,0.343761830351403,0.877394948125133,-0.311006795541896,1.14453173364871,0.816113900862043,-0.249410182268923,1.08376871749281,-0.678906422329519,0.682715043016491,0.450118863740775,0.261927118150715,-1.14346675181822,-1.14299114761309,0.438809495405604,-0.193557096843538,-1.1823477727555,1.56064188148705,1.43297396236507,1.07061394185302,0.183251762473605,0.776201624861254,-0.628472680574512,0.638038691385108,-0.117733324457657,-0.633966939003603,-0.461719122902447,-0.659204893709582,-1.39715974137626,-1.71728540596521,-0.400752580057522,-0.220641772258244,0.158130617637368,-0.93986619525605,0.513497273784746,-0.056133418320982,1.35269976380109,"low","none","0","1"
"low-intensity grassland",51,4503284,2678465,-0.483067756194051,-0.406820608104264,-1.93289841328704,-2.05508078618089,-1.71811174097642,0.836019059475996,1.40804202269105,0.103778978854589,1.09814075207074,1.32573169605144,0.144178744848424,1.46684072995672,-0.268827363401778,0.624723976946382,0.342218635649362,0.329256159500819,-1.87505335975424,-1.70810557923308,0.469479107420197,-0.952391114585566,-1.52949064329237,1.73182821742554,3.23002722304823,-0.477810976931047,2.03084200284844,-0.583723748003132,0.859067233890905,0.764900879374029,-1.00197872354541,0.119088062852822,-1.42214480201466,-1.65438472420326,-0.110143407979518,0.39896490951133,-1.49025391096214,-1.35519722893504,-0.981276766227642,-2.03115388600567,0.928776103975921,-1.3200736412429,-0.173843030002212,"low","low","0","2"
